cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
1287,null,null,2.7444494717E+02,-4.5626927599E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1288,null,null,9.5082896139E+01,-3.8218156709E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1289,null,null,1.7872992717E+02,-2.7425542753E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1290,null,null,2.7355071042E+02,-4.3006688610E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1291,null,null,1.1941347877E+02,-2.5260981613E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1292,null,null,1.3956754089E+02,-6.7157419251E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1293,0.286766,-53.978382,3.4566606916E+02,-1.2373431246E+01,393102100002740,345.6660032,-12.3733844,393,2,1,zg,143,131,157,145,1.735300E+01,2.300000E-02,9.165923E-07,7.705900E-01,2.451945E-02,1.746249E+01,1.121140E-02,1.736160E+01,2.157050E-02,1.728598E+01
1294,0.093084,154.641527,1.3331149591E+02,1.3605632465E+01,1564108300004984,133.3115073,13.6056091,1564,8,3,zg,18,11,18,11,1.716700E+01,1.500000E-02,5.159829E-07,6.824436E-01,1.404501E-02,1.720511E+01,6.714821E-03,1.716906E+01,1.458786E-02,1.714536E+01
1295,0.033362,24.125527,8.1281361452E+01,-2.4057397158E+01,256111300004008,81.2813656,-24.0573887,256,11,3,zg,104,89,121,102,1.726400E+01,1.200000E-02,6.302561E-07,1.074536E+00,2.578609E-02,1.732368E+01,1.753902E-02,1.724506E+01,2.419961E-02,1.716044E+01
1296,null,null,3.5507771979E+02,-2.7968099702E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1297,null,null,2.1682264249E+02,-5.4486967272E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1298,0.126680,-118.391137,2.6244608522E+02,7.4496947432E+01,865108300023320,262.4459694,74.4969307,865,8,3,zg,619,551,653,584,1.741400E+01,2.600000E-02,9.686819E-07,2.357881E+00,7.428788E-02,1.777535E+01,3.694153E-02,1.744687E+01,2.322827E-02,1.714284E+01
1299,0.167318,-45.678238,2.8139345751E+02,6.0490825427E+01,827108400013636,281.3933900,60.4908579,827,8,4,zg,927,902,976,951,1.719600E+01,1.400000E-02,5.099566E-07,8.199953E-01,2.046509E-02,1.729733E+01,1.066589E-02,1.721511E+01,1.928457E-02,1.700395E+01
1300,0.647361,-2.224600,2.6475739727E+02,6.0725786113E+01,825105300002150,264.7573830,60.7259658,825,5,3,zg,1255,912,1328,963,1.763400E+01,1.000000E-02,1.633938E-06,9.248221E-01,2.379524E-02,1.780667E+01,1.507950E-02,1.764104E+01,2.417423E-02,1.754262E+01
1301,0.210669,15.036382,2.9632136749E+02,-1.9571453615E+01,336103200011710,296.3213836,-19.5713971,336,3,2,zg,122,122,127,127,1.744400E+01,1.400000E-02,5.194862E-07,8.303200E-01,2.522697E-02,1.752087E+01,1.331139E-02,1.743382E+01,2.376850E-02,1.735413E+01
1302,null,null,3.2502657554E+02,-5.7727800893E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1303,0.095957,-22.604018,1.2352377198E+02,2.2349414793E+01,567115100001764,123.5237609,22.3494394,567,15,1,zg,227,188,248,207,1.725800E+01,1.400000E-02,4.165476E-07,9.553750E-01,1.935281E-02,1.733541E+01,1.121712E-02,1.727180E+01,1.740730E-02,1.720490E+01
1304,0.134647,123.969703,3.1850569530E+01,7.2626423985E+00,451115300000708,31.8506008,7.2626215,451,15,3,zg,297,243,316,260,1.732900E+01,1.900000E-02,3.435924E-07,8.793926E-01,2.234484E-02,1.740867E+01,1.238632E-02,1.733559E+01,2.088255E-02,1.722254E+01
1305,null,null,1.4462962490E+02,-4.9815695486E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1306,0.132694,35.584481,3.0809835141E+00,1.6638181824E+01,550102100001621,3.0810059,16.6382118,550,2,1,zg,302,250,333,275,1.726300E+01,1.500000E-02,2.909262E-07,8.623941E-01,2.026707E-02,1.733793E+01,1.210117E-02,1.726287E+01,2.080395E-02,1.717129E+01
1307,0.083182,21.203915,2.7529298025E+02,2.1050661858E+01,1633105300011932,275.2929892,21.0506834,1633,5,3,zg,28,19,28,19,1.731500E+01,2.200000E-02,8.362268E-07,8.573173E-01,1.989167E-02,1.735567E+01,1.054668E-02,1.731153E+01,1.823889E-02,1.727737E+01
1308,null,null,1.8170362956E+02,-3.6071952679E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1309,0.076310,-21.971237,4.2480335206E+01,3.0516432442E+01,1650109400000937,42.4803260,30.5164521,1650,9,4,zg,69,69,72,72,1.732700E+01,1.900000E-02,8.051323E-08,8.555914E-01,2.127636E-02,1.737765E+01,1.169205E-02,1.733254E+01,2.026041E-02,1.723943E+01
1310,null,null,2.9864952314E+02,-4.3090944473E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1311,0.082147,-109.617935,6.0904807374E+01,2.4248260561E+01,1604110200000917,60.9047838,24.2482529,1604,10,2,zg,55,55,59,59,1.734200E+01,1.500000E-02,3.732560E-07,7.968345E-01,1.994690E-02,1.740318E+01,9.243011E-03,1.735415E+01,1.719766E-02,1.727773E+01
1312,null,null,2.0027376707E+01,-6.6935600565E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1313,0.062756,-8.574947,5.7462440721E+01,7.4386925625E+00,1501106200008019,57.4624381,7.4387098,1501,6,2,zg,50,50,50,50,1.732100E+01,1.800000E-02,2.319413E-07,1.180199E+00,2.846980E-02,1.733619E+01,1.807976E-02,1.729547E+01,2.271232E-02,1.718731E+01
1314,0.052224,-154.854285,2.5706755102E+02,4.4347807032E+01,762101300003570,257.0675424,44.3477939,762,1,3,zg,1307,913,1369,953,1.745900E+01,1.100000E-02,9.714483E-07,8.577921E-01,1.976045E-02,1.761300E+01,1.134682E-02,1.747046E+01,1.961173E-02,1.732776E+01
1315,0.288295,-127.619171,2.4108487204E+02,-1.3523745817E+01,328115100001976,241.0848068,-13.5237947,328,15,1,zg,106,106,110,110,1.803600E+01,1.500000E-02,6.162118E-07,9.531830E-01,4.583525E-02,1.815827E+01,2.070713E-02,1.802315E+01,3.220829E-02,1.788446E+01
1316,0.103423,88.828008,1.3138111066E+02,6.1726640012E+01,815105200000865,131.3811713,61.7266406,815,5,2,zg,439,281,478,312,1.751500E+01,1.300000E-02,8.713435E-07,7.619905E-01,2.254471E-02,1.762023E+01,1.206779E-02,1.752415E+01,2.348023E-02,1.741940E+01
1317,0.095859,-66.163142,1.2543870016E+02,4.5989816439E+01,749108400003184,125.4386651,45.9898272,749,8,4,zg,406,253,444,282,1.743000E+01,2.600000E-02,4.891755E-07,3.329595E+00,5.281047E-02,1.753649E+01,4.168892E-02,1.734488E+01,1.856322E-02,1.721901E+01
1318,0.181424,-12.714510,3.1572180451E+02,3.5979213540E+01,688114400038339,315.7217908,35.9792627,688,14,4,zg,346,342,367,363,1.736300E+01,2.400000E-02,3.841501E-07,8.693529E-01,1.862281E-02,1.744052E+01,1.115417E-02,1.736469E+01,1.902240E-02,1.729105E+01
1319,0.073052,3.572623,2.0559051634E+01,2.6675077472E+00,1443110100020626,20.5590529,2.6675280,1443,10,1,zg,34,13,34,13,1.724500E+01,2.300000E-02,2.960546E-07,1.215764E+00,1.818474E-02,1.727355E+01,1.529884E-02,1.725208E+01,1.865664E-02,1.721499E+01
1320,null,null,1.2855967750E+02,-7.4927469501E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1321,0.076346,2.205003,3.1721169428E+02,4.6183379084E+00,1539104300007620,317.2116951,4.6183591,1539,4,3,zg,47,13,49,13,1.732900E+01,1.900000E-02,6.866243E-07,1.249922E+00,3.276111E-02,1.741282E+01,1.746750E-02,1.731953E+01,2.071914E-02,1.724123E+01
1322,0.122310,-11.676435,1.7107724929E+02,-1.4080931572E+01,318115100002623,171.0772422,-14.0808983,318,15,1,zg,93,92,104,103,1.731400E+01,1.100000E-02,5.035176E-07,9.545545E-01,3.653508E-02,1.739108E+01,1.584625E-02,1.728275E+01,2.461217E-02,1.709422E+01
1323,0.077232,29.130344,3.2286223635E+02,3.3703143660E+01,1730102300037478,322.8622489,33.7031624,1730,2,3,zg,62,62,62,62,1.742000E+01,1.500000E-02,3.150965E-07,1.337811E+00,2.713535E-02,1.746795E+01,1.817036E-02,1.741109E+01,2.013691E-02,1.734927E+01
1324,0.123706,-46.569731,3.3946669029E+02,-2.0221276123E+01,342103400001289,339.4666637,-20.2212525,342,3,4,zg,113,113,123,123,1.738400E+01,1.200000E-02,8.804109E-07,1.120041E+00,2.861678E-02,1.744165E+01,2.001381E-02,1.737531E+01,2.649232E-02,1.728757E+01
1325,0.117980,47.050753,1.9192415973E+01,-1.9998648529E+01,1289111400001326,19.1924415,-19.9986262,1289,11,4,zg,40,1,49,1,1.731500E+01,1.800000E-02,5.934746E-07,1.024368E+00,2.835434E-02,1.738173E+01,1.915646E-02,1.732227E+01,2.772573E-02,1.726831E+01
1326,null,null,6.8147939223E+01,-3.2902776087E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1327,0.198330,-77.848431,2.0508784392E+02,-2.0551204297E+01,273115200000217,205.0877864,-20.5511927,273,15,2,zg,64,64,69,69,1.801200E+01,1.400000E-02,5.254460E-07,1.206319E+00,5.415916E-02,1.825684E+01,2.854919E-02,1.800264E+01,3.508776E-02,1.784665E+01
1328,null,null,2.2773589348E+02,-7.0243211110E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1329,0.043289,61.741557,1.2457600231E+02,3.8785106607E+01,708106400004076,124.5760159,38.7851123,708,6,4,zg,380,237,439,274,1.734400E+01,9.000000E-03,5.859821E-07,8.847136E-01,2.748191E-02,1.742431E+01,1.719761E-02,1.734272E+01,2.881969E-02,1.722701E+01
1330,null,null,1.3478335556E+02,-7.9636031554E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1331,0.238141,24.103995,1.8543136893E+01,-1.9203464582E+01,296101200000701,18.5431655,-19.2034042,296,1,2,zg,164,159,179,173,1.739000E+01,1.400000E-02,6.407871E-07,1.045810E+00,2.936600E-02,1.751073E+01,1.813793E-02,1.739121E+01,2.571338E-02,1.727450E+01
1332,null,null,1.7158897624E+02,-5.7715476728E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1333,null,null,2.5238261130E+02,-2.9854378933E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1334,0.450790,-95.476534,1.9412058138E+02,6.1033376751E+01,820106300004891,194.1203240,61.0333648,820,6,3,zg,614,506,701,579,1.753400E+01,1.700000E-02,5.732565E-07,6.994492E-01,2.492738E-02,1.762906E+01,1.341820E-02,1.754324E+01,2.844212E-02,1.742303E+01
1335,null,null,1.5850590442E+02,-4.5981705730E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1336,0.047162,39.376969,1.0865800811E+01,2.8846878974E+01,1646105200006287,10.8658103,28.8468891,1646,5,2,zg,84,84,87,87,1.753000E+01,1.700000E-02,3.077736E-07,9.927631E-01,2.109523E-02,1.761602E+01,1.318836E-02,1.753279E+01,1.969560E-02,1.748722E+01
1337,0.027245,-99.218737,1.0948382085E+02,1.7831522012E+01,1560114400003953,109.4838130,17.8315208,1560,14,4,zg,43,35,49,38,1.735900E+01,2.200000E-02,5.983137E-07,1.369331E+00,2.388405E-02,1.742874E+01,1.668930E-02,1.736366E+01,1.806982E-02,1.730951E+01
1338,0.149901,-158.298126,1.1997191296E+02,4.2439359988E+01,1747106400005375,119.9718921,42.4393213,1747,6,4,zg,41,41,48,48,1.743800E+01,1.400000E-02,5.421581E-07,1.403837E+00,3.200576E-02,1.757611E+01,2.298737E-02,1.746152E+01,2.427708E-02,1.741151E+01
1339,0.031295,31.032735,1.0204258531E+02,3.7645091511E+00,1455114300000825,102.0425898,3.7645166,1455,14,3,zg,44,12,51,13,1.737500E+01,1.300000E-02,5.106638E-07,1.015926E+00,4.045935E-02,1.755804E+01,1.652908E-02,1.741000E+01,2.412185E-02,1.727017E+01
1340,0.276119,-28.022281,2.4709626766E+02,4.7615355292E+01,761105200012346,247.0962142,47.6154230,761,5,2,zg,290,233,320,253,1.745300E+01,1.100000E-02,1.050743E-06,9.783794E-01,2.258854E-02,1.753718E+01,1.317596E-02,1.744292E+01,1.996637E-02,1.737275E+01
1341,0.060219,26.367242,2.8176171164E+02,5.1198997113E+01,1801106200000394,281.7617235,51.1990121,1801,6,2,zg,40,18,43,19,1.733600E+01,2.200000E-02,4.022615E-07,9.887842E-01,1.664104E-02,1.737923E+01,1.165581E-02,1.733382E+01,1.747692E-02,1.729607E+01
1342,0.966567,178.284369,2.4716082705E+02,7.0887329270E+01,847111100001467,247.1608516,70.8870609,847,11,1,zg,787,662,814,685,1.818000E+01,1.400000E-02,3.675629E-06,9.817615E-01,4.060117E-02,1.833867E+01,2.291107E-02,1.815679E+01,3.459899E-02,1.791395E+01
1343,null,null,2.8948330926E+02,-3.4489607178E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1344,0.149818,-0.196536,1.5454726504E+02,-6.7452348158E+00,366114100002720,154.5472649,-6.7451932,366,14,1,zg,126,126,139,139,1.755200E+01,1.100000E-02,6.598795E-07,1.259765E+00,4.158627E-02,1.759865E+01,2.207375E-02,1.752551E+01,2.597829E-02,1.733149E+01
1345,0.070522,-89.463758,1.2124579104E+02,4.1962368217E+01,1747101200000963,121.2457647,41.9623684,1747,1,2,zg,40,40,48,48,1.746100E+01,1.800000E-02,6.517410E-07,9.208801E-01,2.558145E-02,1.749194E+01,1.308060E-02,1.744620E+01,2.105952E-02,1.737209E+01
1346,0.154712,-19.506078,2.1104806818E+02,-2.3746006709E+01,274112300003195,211.0480525,-23.7459662,274,12,3,zg,62,62,68,68,1.740100E+01,1.300000E-02,2.658340E-07,9.784907E-01,3.166529E-02,1.749397E+01,1.597881E-02,1.738921E+01,2.421095E-02,1.730614E+01
1347,0.060111,-87.426395,3.8907294319E+01,4.4076777550E+01,740104400011818,38.9072711,44.0767783,740,4,4,zg,292,279,319,305,1.741400E+01,1.900000E-02,1.116662E-07,9.601794E-01,2.544357E-02,1.753142E+01,1.206970E-02,1.739299E+01,1.863666E-02,1.721962E+01
1348,0.075740,-18.267524,1.0566762250E+02,1.0043141921E+01,514107300023856,105.6676158,10.0431619,514,7,3,zg,174,150,199,173,1.739600E+01,1.400000E-02,4.255087E-07,1.109907E+00,2.620940E-02,1.753780E+01,1.490593E-02,1.741648E+01,1.991116E-02,1.735911E+01
1349,null,null,3.6088109486E+01,-2.2925397566E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1350,0.546521,-115.852181,2.0528158106E+02,4.1833678698E+01,717109100001870,205.2813977,41.8336125,717,9,1,zg,678,546,728,588,1.767800E+01,1.800000E-02,1.307343E-06,8.978266E-01,2.633823E-02,1.779079E+01,1.575851E-02,1.768589E+01,2.602237E-02,1.755349E+01
1351,0.078288,6.006475,3.3741758759E+02,6.1116839273E+01,831107300001486,337.4175923,61.1168609,831,7,3,zg,495,484,527,516,1.744200E+01,1.500000E-02,6.339023E-07,8.350446E-01,2.618996E-02,1.754399E+01,1.597977E-02,1.745305E+01,2.837166E-02,1.726815E+01
1352,0.140437,31.011827,2.8954822671E+02,-1.6776106634E+01,335111300033538,289.5482477,-16.7760732,335,11,3,zg,122,121,126,125,1.759800E+01,1.300000E-02,6.660160E-07,8.799525E-01,2.867267E-02,1.768570E+01,1.571178E-02,1.758946E+01,2.647221E-02,1.753304E+01
1353,null,null,1.7812952162E+02,-1.8497089149E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1354,0.140941,-84.121382,1.3680749820E+02,4.7179785390E+01,750107200001992,136.8074409,47.1797894,750,7,2,zg,454,313,476,328,1.756800E+01,1.100000E-02,5.266516E-07,9.273670E-01,2.440717E-02,1.769922E+01,1.408672E-02,1.758439E+01,2.252072E-02,1.746511E+01
1355,null,null,2.0446871070E+02,-6.8157683013E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1356,0.244706,-67.644010,2.1602455952E+02,-2.3440649355E+01,274110400001279,216.0244910,-23.4406235,274,10,4,zg,64,64,68,68,1.748400E+01,1.200000E-02,1.479667E-07,8.675703E-01,3.171921E-02,1.759695E+01,1.451397E-02,1.748532E+01,2.480307E-02,1.737143E+01
1357,0.162804,-88.955872,1.4382430913E+02,-6.7029392241E+00,365116100003023,143.8242636,-6.7029384,365,16,1,zg,121,121,136,136,1.758400E+01,1.600000E-02,6.718210E-07,9.427530E-01,2.955834E-02,1.770340E+01,1.693726E-02,1.757584E+01,2.663601E-02,1.747461E+01
1358,0.047447,-65.523003,9.5289876715E+01,2.4813558339E+01,1609115300011796,95.2898635,24.8135638,1609,15,3,zg,48,48,49,49,1.746000E+01,1.400000E-02,2.595997E-07,1.227678E+00,2.641773E-02,1.754506E+01,1.587296E-02,1.745646E+01,1.916890E-02,1.739959E+01
1359,null,null,2.2035165737E+02,-5.0755413888E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1360,0.098232,-73.689302,1.2942599942E+02,1.9737675437E+01,1613101100005983,129.4259716,19.7376831,1613,1,1,zg,34,18,37,21,1.790700E+01,2.000000E-02,5.593732E-07,9.103787E-01,1.828831E-02,1.793745E+01,1.296329E-02,1.790238E+01,2.111141E-02,1.786892E+01
1361,0.050900,77.489020,3.1701747412E+02,2.2906830337E+01,642102400006397,317.0174891,22.9068334,642,2,4,zg,302,298,317,313,1.749600E+01,2.100000E-02,6.984206E-07,8.732646E-01,2.328319E-02,1.756017E+01,1.229382E-02,1.749254E+01,2.087204E-02,1.736227E+01
1362,0.078669,98.400646,3.6907187384E+01,6.6268255993E+01,835104400020916,36.9072411,66.2682528,835,4,4,zg,269,259,295,284,1.748800E+01,1.600000E-02,3.843707E-07,6.667544E-01,2.519694E-02,1.754555E+01,1.446724E-02,1.746842E+01,3.216946E-02,1.735232E+01
1363,0.159929,120.649981,2.9545118497E+02,5.3553073747E+01,799105300024259,295.4512493,53.5530511,799,5,3,zg,505,487,534,516,1.775900E+01,1.900000E-02,1.122847E-06,9.065675E-01,5.320831E-02,1.783627E+01,1.364517E-02,1.775203E+01,2.231531E-02,1.723842E+01
1364,null,null,1.3741769455E+02,-3.1144851460E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1365,0.023413,-14.374037,2.2058514643E+01,1.0761159100E+01,502107400003363,22.0585130,10.7611654,502,7,4,zg,251,238,273,258,1.749700E+01,2.100000E-02,2.665469E-07,1.020908E+00,2.606454E-02,1.759779E+01,1.810265E-02,1.753041E+01,2.628932E-02,1.745321E+01
1366,0.078551,-50.843774,7.5038276398E+01,4.4441314922E+01,743101300005729,75.0382527,44.4413287,743,1,3,zg,308,304,329,325,1.758500E+01,1.500000E-02,3.235953E-07,7.160337E-01,2.570124E-02,1.768004E+01,1.438046E-02,1.759401E+01,2.977578E-02,1.743338E+01
1367,1.168982,62.713110,6.6097419852E+01,-8.0397742655E+00,1398105300016186,66.0977113,-8.0396254,1398,5,3,zg,45,19,45,19,1.736900E+01,2.300000E-02,5.493060E-07,1.079718E+00,2.893153E-02,1.744681E+01,1.626396E-02,1.735810E+01,2.233264E-02,1.730126E+01
1368,null,null,1.2858982983E+01,-4.3589613302E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1369,0.077552,2.437443,9.7913452897E+01,2.4057445077E+01,1609110200006161,97.9134539,24.0574666,1609,10,2,zg,48,48,49,49,1.753600E+01,1.900000E-02,3.796212E-07,8.450034E-01,2.151996E-02,1.759934E+01,1.143074E-02,1.753772E+01,2.005580E-02,1.748153E+01
1370,0.031613,-26.776456,1.2443694961E+02,9.2219936603E+00,516101100003597,124.4369456,9.2220015,516,1,1,zg,226,174,255,197,1.762600E+01,1.100000E-02,9.753172E-07,8.805522E-01,3.234107E-02,1.771266E+01,1.322746E-02,1.760757E+01,2.227129E-02,1.733427E+01
1371,null,null,2.4088461348E+02,-5.7898939661E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1372,0.109656,32.052396,1.8020069708E+02,3.9058058483E+01,1713114300003723,180.2007179,39.0580843,1713,14,3,zg,28,25,31,28,1.744700E+01,1.500000E-02,9.258321E-07,8.380266E-01,2.626880E-02,1.750240E+01,1.213264E-02,1.743010E+01,2.146455E-02,1.738811E+01
1373,0.143281,104.244367,9.0694730588E+00,2.7118472493E+01,1646102200005791,9.0695164,27.1184627,1646,2,2,zg,85,85,87,87,1.751800E+01,1.800000E-02,2.412253E-07,6.760536E-01,1.942304E-02,1.757647E+01,9.305954E-03,1.752693E+01,2.040816E-02,1.742936E+01
1374,0.105644,-33.981137,8.9528726326E+01,-2.1478588134E+01,257115400000820,89.5287087,-21.4785638,257,15,4,zg,99,90,117,105,1.744100E+01,1.200000E-02,7.611094E-07,7.478622E-01,3.157492E-02,1.758395E+01,1.306343E-02,1.746289E+01,2.589761E-02,1.737684E+01
1375,0.150602,-95.448001,3.4992257299E+02,3.4435901672E+01,1733101200004722,349.9225225,34.4358977,1733,1,2,zg,81,81,83,83,1.752100E+01,2.100000E-02,6.428041E-07,6.850513E-01,2.279499E-02,1.757539E+01,1.057816E-02,1.752422E+01,2.289343E-02,1.742799E+01
1376,0.091452,7.360665,2.3720310168E+02,5.3836643106E+01,794106400000746,237.2031072,53.8366683,794,6,4,zg,630,597,680,639,1.747500E+01,1.300000E-02,6.598714E-07,8.569016E-01,2.920859E-02,1.758608E+01,1.592636E-02,1.746577E+01,2.755558E-02,1.731253E+01
1377,0.158245,11.509152,2.3928348331E+02,4.1990265270E+00,481107100002237,239.2834921,4.1990696,481,7,1,zg,213,161,231,175,1.750500E+01,1.500000E-02,5.077170E-07,1.006589E+00,2.838808E-02,1.759492E+01,1.564980E-02,1.750536E+01,2.305050E-02,1.740433E+01
1378,null,null,8.6528960702E+01,-4.7486161935E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1379,0.112967,-92.135305,1.5209674451E+02,-1.2429073431E+01,366103200002642,152.0967124,-12.4290746,366,3,2,zg,127,127,141,141,1.766200E+01,1.200000E-02,8.304991E-07,9.703686E-01,2.997338E-02,1.773391E+01,1.762199E-02,1.764234E+01,2.692417E-02,1.752071E+01
1380,null,null,1.4178129935E+02,-7.4523341849E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1381,0.172670,72.512617,1.4160537898E+02,2.5807175487E+01,1615114200002509,141.6054298,25.8071899,1615,14,2,zg,16,12,18,14,1.762300E+01,1.700000E-02,6.294258E-07,9.272100E-01,2.447859E-02,1.765535E+01,1.315308E-02,1.763436E+01,2.103164E-02,1.756198E+01
1382,null,null,2.3587560409E+02,6.9344759869E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1383,null,null,3.1224475918E+02,-5.7824336036E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1384,null,null,1.3489096719E+02,-4.3507747611E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1385,0.105093,102.248890,3.0797837025E+02,-1.2758974607E+01,388103400000458,307.9783995,-12.7589808,388,3,4,zg,171,157,180,166,1.770700E+01,1.300000E-02,6.626429E-07,1.066322E+00,2.972023E-02,1.786224E+01,1.750755E-02,1.770239E+01,2.434227E-02,1.760437E+01
1386,1.035598,70.021927,3.5943223578E+02,7.8669794919E+01,854116400004921,359.4336119,78.6698932,854,16,4,zg,271,263,307,299,1.783500E+01,1.600000E-02,1.555278E-06,9.922909E-01,3.191429E-02,1.795124E+01,1.795578E-02,1.784712E+01,2.682806E-02,1.775464E+01
1387,0.253870,-129.032192,3.4906805439E+02,-2.5891456190E+01,292105300002635,349.0679935,-25.8915006,292,5,3,zg,95,95,109,109,1.771100E+01,1.300000E-02,1.822311E-06,8.436105E-01,3.946889E-02,1.786061E+01,2.049637E-02,1.773871E+01,3.602126E-02,1.763926E+01
1388,null,null,2.9115760285E+02,-3.5193342574E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1389,0.158965,-96.811969,9.1246466396E+00,-2.1852509762E+01,246114300002079,9.1245994,-21.8525150,246,14,3,zg,117,117,138,138,1.761200E+01,1.300000E-02,1.249341E-06,7.423677E-01,3.740223E-02,1.773918E+01,1.618576E-02,1.760512E+01,3.232496E-02,1.749042E+01
1390,0.071550,19.382470,1.0057764811E+02,-2.6747866449E+01,258101100006929,100.5776555,-26.7478477,258,1,1,zg,88,81,102,94,1.765400E+01,1.500000E-02,1.701653E-06,1.206182E+00,5.627603E-02,1.775915E+01,2.756310E-02,1.761282E+01,3.387967E-02,1.738258E+01
1391,0.155220,-38.133884,3.5987406769E+02,4.2279509386E+01,694112100000365,359.8740317,42.2795433,694,12,1,zg,402,387,433,416,1.759400E+01,1.700000E-02,2.890278E-07,1.021377E+00,2.406365E-02,1.768641E+01,1.394653E-02,1.760302E+01,2.024437E-02,1.749063E+01
1392,null,null,2.2514342102E+02,-4.4809320583E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1393,null,null,7.7018012011E+01,-3.6318626587E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1394,null,null,1.8591984491E+02,-5.0045263695E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1395,null,null,2.0578792311E+02,-7.5238946130E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1396,null,null,1.5039706789E+02,-6.4366995522E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1397,null,null,2.9549817791E+02,-4.8665636373E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1398,0.217218,-108.082319,9.8873740160E+01,-4.7956558720E+00,410103200002805,98.8736826,-4.7956746,410,3,2,zg,196,175,208,187,1.812300E+01,1.800000E-02,1.082957E-06,9.750319E-01,4.510923E-02,1.833376E+01,2.199268E-02,1.812119E+01,3.344132E-02,1.800842E+01
1399,0.183777,-89.095754,1.9310214580E+02,-1.9939294406E+01,321102300000067,193.1020915,-19.9392936,321,2,3,zg,92,92,99,99,1.767500E+01,1.600000E-02,9.665964E-07,8.878774E-01,3.870803E-02,1.777766E+01,1.901817E-02,1.766443E+01,3.175702E-02,1.751003E+01
